date,commodity,market,price,unit
2022-05-06,Onion,Pune,1.472352647919758e+18,INR/quintal
2022-05-07,Onion,Pune,1.6951879996672015e+18,INR/quintal
2022-05-08,Onion,Pune,1.9494869775810076e+18,INR/quintal
2022-05-09,Onion,Pune,2.2404170197579546e+18,INR/quintal
2022-05-10,Onion,Pune,2.5819531328633994e+18,INR/quintal
2022-05-11,Onion,Pune,2.973400604787409e+18,INR/quintal
2022-05-12,Onion,Pune,3.4196010615654804e+18,INR/quintal
2022-05-13,Onion,Pune,3.937417568948422e+18,INR/quintal
2022-05-14,Onion,Pune,4.5317655061339735e+18,INR/quintal
2022-05-15,Onion,Pune,5.214631683385179e+18,INR/quintal
2022-05-16,Onion,Pune,6.016635412907799e+18,INR/quintal
2022-05-17,Onion,Pune,6.951148210137944e+18,INR/quintal
2022-05-18,Onion,Pune,8.005596061635786e+18,INR/quintal
2022-05-19,Onion,Pune,9.241574372309006e+18,INR/quintal
2022-05-20,Onion,Pune,1.0658063678618085e+19,INR/quintal
2022-05-21,Onion,Pune,1.2297377001292368e+19,INR/quintal
2022-05-22,Onion,Pune,1.4191448928498354e+19,INR/quintal
2022-05-23,Onion,Pune,1.637742594138973e+19,INR/quintal
2022-05-24,Onion,Pune,1.8923580029433545e+19,INR/quintal
2022-05-25,Onion,Pune,2.1851977312561725e+19,INR/quintal
2022-05-26,Onion,Pune,2.5269760028939928e+19,INR/quintal
2022-05-27,Onion,Pune,2.9220845359181357e+19,INR/quintal
2022-05-28,Onion,Pune,3.3792854469924524e+19,INR/quintal
2022-05-29,Onion,Pune,3.906436751065142e+19,INR/quintal
2022-05-30,Onion,Pune,4.5186701899321926e+19,INR/quintal
2022-05-31,Onion,Pune,5.2355770884805214e+19,INR/quintal
2022-06-01,Onion,Pune,6.065047870362249e+19,INR/quintal
2022-06-02,Onion,Pune,7.0171709785237045e+19,INR/quintal
2022-06-03,Onion,Pune,8.130138973019698e+19,INR/quintal
2022-06-04,Onion,Pune,9.428658436803343e+19,INR/quintal
2022-06-05,Onion,Pune,1.0910266655694076e+20,INR/quintal
2022-06-06,Onion,Pune,1.2657220826254021e+20,INR/quintal
2022-06-07,Onion,Pune,1.4669695688113136e+20,INR/quintal
2022-06-08,Onion,Pune,1.7028615311163487e+20,INR/quintal
2022-06-09,Onion,Pune,1.974510220113969e+20,INR/quintal
2022-06-10,Onion,Pune,2.2876619210255863e+20,INR/quintal
2022-06-11,Onion,Pune,2.6517004677246553e+20,INR/quintal
2022-06-12,Onion,Pune,3.0798502785283706e+20,INR/quintal
2022-06-13,Onion,Pune,3.57889591101964e+20,INR/quintal
2022-06-14,Onion,Pune,4.154944989161622e+20,INR/quintal
2022-06-15,Onion,Pune,4.832724858598297e+20,INR/quintal
2022-06-16,Onion,Pune,5.609258327573789e+20,INR/quintal
2022-06-17,Onion,Pune,6.523075158782108e+20,INR/quintal
2022-06-18,Onion,Pune,7.578852451226469e+20,INR/quintal
2022-06-19,Onion,Pune,8.81297066471024e+20,INR/quintal
2022-06-20,Onion,Pune,1.0258196684933781e+21,INR/quintal
2022-06-21,Onion,Pune,1.1932441956390564e+21,INR/quintal
2022-06-22,Onion,Pune,1.3890458266315095e+21,INR/quintal
2022-06-23,Onion,Pune,1.6197248769241286e+21,INR/quintal
2022-06-24,Onion,Pune,1.886134957675154e+21,INR/quintal
2022-06-25,Onion,Pune,2.20014048512174e+21,INR/quintal
2022-06-26,Onion,Pune,2.5619066733756814e+21,INR/quintal
2022-06-27,Onion,Pune,2.9890412529244276e+21,INR/quintal
2022-06-28,Onion,Pune,3.4915694248092295e+21,INR/quintal
2022-06-29,Onion,Pune,4.063246831116257e+21,INR/quintal
2022-06-30,Onion,Pune,4.737918732654003e+21,INR/quintal
2022-07-01,Onion,Pune,5.532668387715168e+21,INR/quintal
2022-07-02,Onion,Pune,6.457211665780701e+21,INR/quintal
2022-07-03,Onion,Pune,7.542631548680778e+21,INR/quintal
2022-07-04,Onion,Pune,8.803925309382364e+21,INR/quintal
2022-07-05,Onion,Pune,1.0286044628245253e+22,INR/quintal
2022-07-06,Onion,Pune,1.2017727925397035e+22,INR/quintal
2022-07-07,Onion,Pune,1.4063573809864838e+22,INR/quintal
2022-07-08,Onion,Pune,1.6446413190377117e+22,INR/quintal
2022-07-09,Onion,Pune,1.923944165511085e+22,INR/quintal
2022-07-10,Onion,Pune,2.249510817601298e+22,INR/quintal
2022-07-11,Onion,Pune,2.630618835628449e+22,INR/quintal
2022-07-12,Onion,Pune,3.0772292881828375e+22,INR/quintal
2022-07-13,Onion,Pune,3.6036046967824605e+22,INR/quintal
2022-07-14,Onion,Pune,4.217529579769493e+22,INR/quintal
2022-07-15,Onion,Pune,4.940851271413987e+22,INR/quintal
2022-07-16,Onion,Pune,5.800223490587775e+22,INR/quintal
2022-07-17,Onion,Pune,6.802336799094111e+22,INR/quintal
2022-07-18,Onion,Pune,7.96974388312539e+22,INR/quintal
2022-07-19,Onion,Pune,9.35435809453545e+22,INR/quintal
2022-07-20,Onion,Pune,1.096409646499885e+23,INR/quintal
2022-07-21,Onion,Pune,1.2832476158073426e+23,INR/quintal
2022-07-22,Onion,Pune,1.5038694710535807e+23,INR/quintal
2022-07-23,Onion,Pune,1.761283893825878e+23,INR/quintal
2022-07-24,Onion,Pune,2.066459652872394e+23,INR/quintal
2022-07-25,Onion,Pune,2.426002147385878e+23,INR/quintal
2022-07-26,Onion,Pune,2.8535972442468796e+23,INR/quintal
2022-07-27,Onion,Pune,3.352721333684641e+23,INR/quintal
2022-07-28,Onion,Pune,3.937869042987887e+23,INR/quintal
2022-07-29,Onion,Pune,4.6311717757465875e+23,INR/quintal
2022-07-30,Onion,Pune,5.430900142909517e+23,INR/quintal
2022-07-31,Onion,Pune,6.386146938466886e+23,INR/quintal
2022-08-01,Onion,Pune,7.51407204830899e+23,INR/quintal
2022-08-02,Onion,Pune,8.822952859186284e+23,INR/quintal
2022-08-03,Onion,Pune,1.0389961213408781e+24,INR/quintal
2022-08-04,Onion,Pune,1.2228019764499233e+24,INR/quintal
2022-08-05,Onion,Pune,1.4383444702513153e+24,INR/quintal
2022-08-06,Onion,Pune,1.6940718726559906e+24,INR/quintal
2022-08-07,Onion,Pune,1.9990444140983115e+24,INR/quintal
2022-08-08,Onion,Pune,2.354436438343059e+24,INR/quintal
2022-08-09,Onion,Pune,2.773817885418345e+24,INR/quintal
2022-08-10,Onion,Pune,3.2662741461817003e+24,INR/quintal
2022-08-11,Onion,Pune,3.8454841080819047e+24,INR/quintal
2022-08-12,Onion,Pune,4.536162344473699e+24,INR/quintal
2022-08-13,Onion,Pune,5.342891829524906e+24,INR/quintal
2022-08-14,Onion,Pune,6.300426716187125e+24,INR/quintal
2022-08-15,Onion,Pune,7.427044660253957e+24,INR/quintal
2022-08-16,Onion,Pune,8.765561179662476e+24,INR/quintal
2022-08-17,Onion,Pune,1.0346033046344457e+25,INR/quintal
2022-08-18,Onion,Pune,1.2222862963820085e+25,INR/quintal
2022-08-19,Onion,Pune,1.4420587229942712e+25,INR/quintal
2022-08-20,Onion,Pune,1.7021304704358124e+25,INR/quintal
2022-08-21,Onion,Pune,2.008090446730584e+25,INR/quintal
2022-08-22,Onion,Pune,2.3708443498174705e+25,INR/quintal
2022-08-23,Onion,Pune,2.802065606255397e+25,INR/quintal
2022-08-24,Onion,Pune,3.3137033673119256e+25,INR/quintal
2022-08-25,Onion,Pune,3.912919697624805e+25,INR/quintal
2022-08-26,Onion,Pune,4.629888023927908e+25,INR/quintal
2022-08-27,Onion,Pune,5.482087345697439e+25,INR/quintal
2022-08-28,Onion,Pune,6.486318360413082e+25,INR/quintal
2022-08-29,Onion,Pune,7.687516065631046e+25,INR/quintal
2022-08-30,Onion,Pune,9.088623860151781e+25,INR/quintal
2022-08-31,Onion,Pune,1.074221504120662e+26,INR/quintal
2022-09-01,Onion,Pune,1.2691719059296828e+26,INR/quintal
2022-09-02,Onion,Pune,1.5048032930330279e+26,INR/quintal
2022-09-03,Onion,Pune,1.7830328496158397e+26,INR/quintal
2022-09-04,Onion,Pune,2.1116255164848584e+26,INR/quintal
2022-09-05,Onion,Pune,2.5021433822871057e+26,INR/quintal
2022-09-06,Onion,Pune,2.9612764047999865e+26,INR/quintal
2022-09-07,Onion,Pune,3.518074257062237e+26,INR/quintal
2022-09-08,Onion,Pune,4.170645290588282e+26,INR/quintal
2022-09-09,Onion,Pune,4.945181260126625e+26,INR/quintal
2022-09-10,Onion,Pune,5.8684203229070336e+26,INR/quintal
2022-09-11,Onion,Pune,6.963727830191185e+26,INR/quintal
2022-09-12,Onion,Pune,8.263012023548769e+26,INR/quintal
2022-09-13,Onion,Pune,9.796662585907436e+26,INR/quintal
2022-09-14,Onion,Pune,1.1632175272605274e+27,INR/quintal
2022-09-15,Onion,Pune,1.383409695769307e+27,INR/quintal
2022-09-16,Onion,Pune,1.6447270293192932e+27,INR/quintal
2022-09-17,Onion,Pune,1.9562918543652975e+27,INR/quintal
2022-09-18,Onion,Pune,2.322409082292715e+27,INR/quintal
2022-09-19,Onion,Pune,2.7562713079134395e+27,INR/quintal
2022-09-20,Onion,Pune,3.274706784644284e+27,INR/quintal
2022-09-21,Onion,Pune,3.89215782659692e+27,INR/quintal
2022-09-22,Onion,Pune,4.631816586387173e+27,INR/quintal
2022-09-23,Onion,Pune,5.497663339062467e+27,INR/quintal
2022-09-24,Onion,Pune,6.547943713630059e+27,INR/quintal
2022-09-25,Onion,Pune,7.787183058157744e+27,INR/quintal
2022-09-26,Onion,Pune,9.26031258977682e+27,INR/quintal
2022-09-27,Onion,Pune,1.1007837794014454e+28,INR/quintal
2022-09-28,Onion,Pune,1.3079290473881654e+28,INR/quintal
2022-09-29,Onion,Pune,1.5582578068430852e+28,INR/quintal
2022-09-30,Onion,Pune,1.8554692542748475e+28,INR/quintal
2022-10-01,Onion,Pune,2.2069025006510822e+28,INR/quintal
2022-10-02,Onion,Pune,2.625414164362219e+28,INR/quintal
2022-10-03,Onion,Pune,3.1269431404654802e+28,INR/quintal
2022-10-04,Onion,Pune,3.7325510504006196e+28,INR/quintal
2022-10-05,Onion,Pune,4.4477065055634655e+28,INR/quintal
2022-10-06,Onion,Pune,5.294315586290056e+28,INR/quintal
2022-10-07,Onion,Pune,6.311333814482686e+28,INR/quintal
2022-10-08,Onion,Pune,7.525028814836431e+28,INR/quintal
2022-10-09,Onion,Pune,8.95204015465473e+28,INR/quintal
2022-10-10,Onion,Pune,1.0680203536849895e+29,INR/quintal
2022-10-11,Onion,Pune,1.274228923512279e+29,INR/quintal
2022-10-12,Onion,Pune,1.5219757933528244e+29,INR/quintal
2022-10-13,Onion,Pune,1.820363916524281e+29,INR/quintal
2022-10-14,Onion,Pune,2.1761130137968318e+29,INR/quintal
2022-10-15,Onion,Pune,2.5982666365629554e+29,INR/quintal
2022-10-16,Onion,Pune,3.1003319460332694e+29,INR/quintal
2022-10-17,Onion,Pune,3.713852541329627e+29,INR/quintal
2022-10-18,Onion,Pune,4.4384769738652374e+29,INR/quintal
2022-10-19,Onion,Pune,5.305321038375646e+29,INR/quintal
2022-10-20,Onion,Pune,6.342507799320197e+29,INR/quintal
2022-10-21,Onion,Pune,7.585697623999029e+29,INR/quintal
2022-10-22,Onion,Pune,9.071294384137767e+29,INR/quintal
2022-10-23,Onion,Pune,1.084537263275135e+30,INR/quintal
2022-10-24,Onion,Pune,1.2969406868975045e+30,INR/quintal
2022-10-25,Onion,Pune,1.552060194736607e+30,INR/quintal
2022-10-26,Onion,Pune,1.8567932834956027e+30,INR/quintal
2022-10-27,Onion,Pune,2.221436463016112e+30,INR/quintal
2022-10-28,Onion,Pune,2.6604199668971087e+30,INR/quintal
2022-10-29,Onion,Pune,3.185654063593079e+30,INR/quintal
2022-10-30,Onion,Pune,3.8220935950766175e+30,INR/quintal
2022-10-31,Onion,Pune,4.5675720325425105e+30,INR/quintal
2022-11-01,Onion,Pune,5.480933463206768e+30,INR/quintal
2022-11-02,Onion,Pune,6.579315435502479e+30,INR/quintal
2022-11-03,Onion,Pune,7.87324462679578e+30,INR/quintal
2022-11-04,Onion,Pune,9.439962941956118e+30,INR/quintal
2022-11-05,Onion,Pune,1.1320483072201105e+31,INR/quintal
2022-11-06,Onion,Pune,1.3564383292312473e+31,INR/quintal
2022-11-07,Onion,Pune,1.6266720245560687e+31,INR/quintal
2022-11-08,Onion,Pune,1.9505029072201146e+31,INR/quintal
2022-11-09,Onion,Pune,2.345994264269827e+31,INR/quintal
2022-11-10,Onion,Pune,2.8199723557469376e+31,INR/quintal
2022-11-11,Onion,Pune,3.391564451768773e+31,INR/quintal
2022-11-12,Onion,Pune,4.077640675831995e+31,INR/quintal
2022-11-13,Onion,Pune,4.894487871130324e+31,INR/quintal
2022-11-14,Onion,Pune,5.8797725994259805e+31,INR/quintal
2022-11-15,Onion,Pune,7.072063498986291e+31,INR/quintal
2022-11-16,Onion,Pune,8.49342160005654e+31,INR/quintal
2022-11-17,Onion,Pune,1.0222363494829587e+32,INR/quintal
2022-11-18,Onion,Pune,1.2294206237609883e+32,INR/quintal
2022-11-19,Onion,Pune,1.4787174020983834e+32,INR/quintal
2022-11-20,Onion,Pune,1.7808774618012534e+32,INR/quintal
2022-11-21,Onion,Pune,2.1446761211082527e+32,INR/quintal
2022-11-22,Onion,Pune,2.5812815869669456e+32,INR/quintal
2022-11-23,Onion,Pune,3.1121574963205793e+32,INR/quintal
2022-11-24,Onion,Pune,3.744669199460648e+32,INR/quintal
2022-11-25,Onion,Pune,4.514348362177505e+32,INR/quintal
2022-11-26,Onion,Pune,5.443301898772729e+32,INR/quintal
2022-11-27,Onion,Pune,6.558967038522562e+32,INR/quintal
2022-11-28,Onion,Pune,7.910055639141924e+32,INR/quintal
2022-11-29,Onion,Pune,9.526605173673896e+32,INR/quintal
2022-11-30,Onion,Pune,1.1500950929606891e+33,INR/quintal
2022-12-01,Onion,Pune,1.3875144611932608e+33,INR/quintal
2022-12-02,Onion,Pune,1.6737585170450877e+33,INR/quintal
2022-12-03,Onion,Pune,2.022666140057877e+33,INR/quintal
2022-12-04,Onion,Pune,2.44060170052346e+33,INR/quintal
2022-12-05,Onion,Pune,2.943498884620216e+33,INR/quintal
2022-12-06,Onion,Pune,3.550304662612352e+33,INR/quintal
2022-12-07,Onion,Pune,4.292395332316543e+33,INR/quintal
2022-12-08,Onion,Pune,5.18106816500498e+33,INR/quintal
2022-12-09,Onion,Pune,6.274033965273503e+33,INR/quintal
2022-12-10,Onion,Pune,7.570424408521493e+33,INR/quintal
2022-12-11,Onion,Pune,9.171123553263887e+33,INR/quintal
2022-12-12,Onion,Pune,1.109649789492132e+34,INR/quintal
2022-12-13,Onion,Pune,1.342510488852238e+34,INR/quintal
2022-12-14,Onion,Pune,1.6238938390845304e+34,INR/quintal
2022-12-15,Onion,Pune,1.9665531096395691e+34,INR/quintal
2022-12-16,Onion,Pune,2.3810452214446864e+34,INR/quintal
2022-12-17,Onion,Pune,2.886839019470073e+34,INR/quintal
2022-12-18,Onion,Pune,3.4974757588683815e+34,INR/quintal
2022-12-19,Onion,Pune,4.238432687757934e+34,INR/quintal
2022-12-20,Onion,Pune,5.134972357188013e+34,INR/quintal
2022-12-21,Onion,Pune,6.224528224540278e+34,INR/quintal
2022-12-22,Onion,Pune,7.549800513607434e+34,INR/quintal
2022-12-23,Onion,Pune,9.141154519994157e+34,INR/quintal
2022-12-24,Onion,Pune,1.107457778035651e+35,INR/quintal
2022-12-25,Onion,Pune,1.3447976846377194e+35,INR/quintal
2022-12-26,Onion,Pune,1.632474108899714e+35,INR/quintal
2022-12-27,Onion,Pune,1.9814766901928902e+35,INR/quintal
2022-12-28,Onion,Pune,2.4061602224452088e+35,INR/quintal
2022-12-29,Onion,Pune,2.923530801520827e+35,INR/quintal
2022-12-30,Onion,Pune,3.549905481940914e+35,INR/quintal
2022-12-31,Onion,Pune,4.310529651801008e+35,INR/quintal
2023-01-01,Onion,Pune,5.24154169559238e+35,INR/quintal
2023-01-02,Onion,Pune,6.367833832343931e+35,INR/quintal
2023-01-03,Onion,Pune,7.748664018046725e+35,INR/quintal
2023-01-04,Onion,Pune,9.411645046470314e+35,INR/quintal
2023-01-05,Onion,Pune,1.1465246637291736e+36,INR/quintal
2023-01-06,Onion,Pune,1.396278745655291e+36,INR/quintal
2023-01-07,Onion,Pune,1.7005036102406222e+36,INR/quintal
2023-01-08,Onion,Pune,2.0730199538083347e+36,INR/quintal
2023-01-09,Onion,Pune,2.5294792332244915e+36,INR/quintal
2023-01-10,Onion,Pune,3.0852538143551067e+36,INR/quintal
2023-01-11,Onion,Pune,3.753530623801892e+36,INR/quintal
2023-01-12,Onion,Pune,4.5702572885126746e+36,INR/quintal
2023-01-13,Onion,Pune,5.569715392018654e+36,INR/quintal
2023-01-14,Onion,Pune,6.79384113724479e+36,INR/quintal
2023-01-15,Onion,Pune,8.293155074566789e+36,INR/quintal
2023-01-16,Onion,Pune,1.0113594050885373e+37,INR/quintal
2023-01-17,Onion,Pune,1.2347918800105328e+37,INR/quintal
2023-01-18,Onion,Pune,1.5065821910972377e+37,INR/quintal
2023-01-19,Onion,Pune,1.8389368160354994e+37,INR/quintal
2023-01-20,Onion,Pune,2.243442959000658e+37,INR/quintal
2023-01-21,Onion,Pune,2.7389484639250875e+37,INR/quintal
2023-01-22,Onion,Pune,3.343368610048912e+37,INR/quintal
2023-01-23,Onion,Pune,4.0837566314558497e+37,INR/quintal
2023-01-24,Onion,Pune,4.999370989655943e+37,INR/quintal
2023-01-25,Onion,Pune,6.109880565690096e+37,INR/quintal
2023-01-26,Onion,Pune,7.49531799531428e+37,INR/quintal
2023-01-27,Onion,Pune,9.17811632109832e+37,INR/quintal
2023-01-28,Onion,Pune,1.1238333196316337e+38,INR/quintal
2023-01-29,Onion,Pune,1.3750630107698088e+38,INR/quintal
2023-01-30,Onion,Pune,1.6854790976148196e+38,INR/quintal
2023-01-31,Onion,Pune,2.0639464697302005e+38,INR/quintal
2023-02-01,Onion,Pune,2.5301861015078287e+38,INR/quintal
2023-02-02,Onion,Pune,3.109990439045822e+38,INR/quintal
2023-02-03,Onion,Pune,3.813782194779714e+38,INR/quintal
2023-02-04,Onion,Pune,4.683814263621987e+38,INR/quintal
2023-02-05,Onion,Pune,5.7434805884048015e+38,INR/quintal
2023-02-06,Onion,Pune,7.049417574557471e+38,INR/quintal
2023-02-07,Onion,Pune,8.669941019796274e+38,INR/quintal
2023-02-08,Onion,Pune,1.0640967334833775e+39,INR/quintal
2023-02-09,Onion,Pune,1.309483189460277e+39,INR/quintal
2023-02-10,Onion,Pune,1.6101646898811956e+39,INR/quintal
2023-02-11,Onion,Pune,1.9779805034617806e+39,INR/quintal
2023-02-12,Onion,Pune,2.4333269639923957e+39,INR/quintal
2023-02-13,Onion,Pune,2.995320742097064e+39,INR/quintal
2023-02-14,Onion,Pune,3.6868738886129003e+39,INR/quintal
2023-02-15,Onion,Pune,4.5296560106147064e+39,INR/quintal
2023-02-16,Onion,Pune,5.571227042811314e+39,INR/quintal
2023-02-17,Onion,Pune,6.857424689115402e+39,INR/quintal
2023-02-18,Onion,Pune,8.444347272213884e+39,INR/quintal
2023-02-19,Onion,Pune,1.0408470128962367e+40,INR/quintal
2023-02-20,Onion,Pune,1.2827509238607186e+40,INR/quintal
2023-02-21,Onion,Pune,1.5789915547468997e+40,INR/quintal
2023-02-22,Onion,Pune,1.947445519814717e+40,INR/quintal
2023-02-23,Onion,Pune,2.403093403438161e+40,INR/quintal
2023-02-24,Onion,Pune,2.96604138557021e+40,INR/quintal
2023-02-25,Onion,Pune,3.6637554660594084e+40,INR/quintal
2023-02-26,Onion,Pune,4.525791910102326e+40,INR/quintal
2023-02-27,Onion,Pune,5.590205357814565e+40,INR/quintal
2023-02-28,Onion,Pune,6.903367191236759e+40,INR/quintal
2023-03-01,Onion,Pune,8.514706613154134e+40,INR/quintal
2023-03-02,Onion,Pune,1.052651249256897e+41,INR/quintal
2023-03-03,Onion,Pune,1.3014563702542104e+41,INR/quintal
2023-03-04,Onion,Pune,1.6096284029146852e+41,INR/quintal
2023-03-05,Onion,Pune,1.9883508663356585e+41,INR/quintal
2023-03-06,Onion,Pune,2.4573520389858538e+41,INR/quintal
2023-03-07,Onion,Pune,3.044142961285131e+41,INR/quintal
2023-03-08,Onion,Pune,3.76814226949824e+41,INR/quintal
2023-03-09,Onion,Pune,4.668932106789111e+41,INR/quintal
2023-03-10,Onion,Pune,5.783060527184813e+41,INR/quintal
2023-03-11,Onion,Pune,7.165118096701778e+41,INR/quintal
2023-03-12,Onion,Pune,8.887830613944063e+41,INR/quintal
2023-03-13,Onion,Pune,1.1012395855329679e+42,INR/quintal
2023-03-14,Onion,Pune,1.3656844158966096e+42,INR/quintal
2023-03-15,Onion,Pune,1.693204448290273e+42,INR/quintal
2023-03-16,Onion,Pune,2.099932924127439e+42,INR/quintal
2023-03-17,Onion,Pune,2.605430252116694e+42,INR/quintal
2023-03-18,Onion,Pune,3.235205959018592e+42,INR/quintal
2023-03-19,Onion,Pune,4.0156479463579446e+42,INR/quintal
2023-03-20,Onion,Pune,4.9941581731877173e+42,INR/quintal
2023-03-21,Onion,Pune,6.200012100719113e+42,INR/quintal
2023-03-22,Onion,Pune,7.704515678721774e+42,INR/quintal
2023-03-23,Onion,Pune,9.574535421954794e+42,INR/quintal
2023-03-24,Onion,Pune,1.1923561348668534e+43,INR/quintal
2023-03-25,Onion,Pune,1.4835297275317887e+43,INR/quintal
2023-03-26,Onion,Pune,1.8478288163471536e+43,INR/quintal
2023-03-27,Onion,Pune,2.2966691094932606e+43,INR/quintal
2023-03-28,Onion,Pune,2.8601904697234028e+43,INR/quintal
2023-03-29,Onion,Pune,3.5651468989676936e+43,INR/quintal
2023-03-30,Onion,Pune,4.441685369666136e+43,INR/quintal
2023-03-31,Onion,Pune,5.54057285491707e+43,INR/quintal
2023-04-01,Onion,Pune,6.902430172198737e+43,INR/quintal
2023-04-02,Onion,Pune,8.617472963762927e+43,INR/quintal
2023-04-03,Onion,Pune,1.0770954565984841e+44,INR/quintal
2023-04-04,Onion,Pune,1.3432061405118603e+44,INR/quintal
2023-04-05,Onion,Pune,1.6754135102086154e+44,INR/quintal
2023-04-06,Onion,Pune,2.0942047993789845e+44,INR/quintal
2023-04-07,Onion,Pune,2.6187494266566905e+44,INR/quintal
2023-04-08,Onion,Pune,3.269014636731207e+44,INR/quintal
2023-04-09,Onion,Pune,4.082326975708279e+44,INR/quintal
2023-04-10,Onion,Pune,5.100133002910373e+44,INR/quintal
2023-04-11,Onion,Pune,6.367028240579575e+44,INR/quintal
2023-04-12,Onion,Pune,7.95416681504799e+44,INR/quintal
2023-04-13,Onion,Pune,9.938979293005178e+44,INR/quintal
2023-04-14,Onion,Pune,1.2425450387058747e+45,INR/quintal
2023-04-15,Onion,Pune,1.5549359095273834e+45,INR/quintal
2023-04-16,Onion,Pune,1.9469247341178185e+45,INR/quintal
2023-04-17,Onion,Pune,2.4415038999177822e+45,INR/quintal
2023-04-18,Onion,Pune,3.0551276732732993e+45,INR/quintal
2023-04-19,Onion,Pune,3.831335006357864e+45,INR/quintal
2023-04-20,Onion,Pune,4.800610639948165e+45,INR/quintal
2023-04-21,Onion,Pune,6.017761287574598e+45,INR/quintal
2023-04-22,Onion,Pune,7.550885642865202e+45,INR/quintal
2023-04-23,Onion,Pune,9.461001282266414e+45,INR/quintal
2023-04-24,Onion,Pune,1.1874765882906521e+46,INR/quintal
2023-04-25,Onion,Pune,1.4905492973589743e+46,INR/quintal
2023-04-26,Onion,Pune,1.872085840965243e+46,INR/quintal
2023-04-27,Onion,Pune,2.351491711414031e+46,INR/quintal
2023-04-28,Onion,Pune,2.960609653186326e+46,INR/quintal
2023-04-29,Onion,Pune,3.717568823709861e+46,INR/quintal
2023-04-30,Onion,Pune,4.669854357903172e+46,INR/quintal
2023-05-01,Onion,Pune,5.866351980916439e+46,INR/quintal
2023-05-02,Onion,Pune,7.371955857974406e+46,INR/quintal
2023-05-03,Onion,Pune,9.265842566059155e+46,INR/quintal
2023-05-04,Onion,Pune,1.1669838769326318e+47,INR/quintal
2023-05-05,Onion,Pune,1.4704878569289294e+47,INR/quintal
2023-05-06,Onion,Pune,1.8499268556580517e+47,INR/quintal
2023-05-07,Onion,Pune,2.327340613018702e+47,INR/quintal
2023-05-08,Onion,Pune,2.9324145269704507e+47,INR/quintal
2023-05-09,Onion,Pune,3.692217876820719e+47,INR/quintal
2023-05-10,Onion,Pune,4.6554247284059276e+47,INR/quintal
2023-05-11,Onion,Pune,5.8691212804155686e+47,INR/quintal
2023-05-12,Onion,Pune,7.38916397642403e+47,INR/quintal
2023-05-13,Onion,Pune,9.332598425796637e+47,INR/quintal
2023-05-14,Onion,Pune,1.1793179652697194e+48,INR/quintal
2023-05-15,Onion,Pune,1.4872477587175407e+48,INR/quintal
2023-05-16,Onion,Pune,1.8764933280457436e+48,INR/quintal
2023-05-17,Onion,Pune,2.3697731937205718e+48,INR/quintal
2023-05-18,Onion,Pune,2.993672110712293e+48,INR/quintal
2023-05-19,Onion,Pune,3.784013469873857e+48,INR/quintal
2023-05-20,Onion,Pune,4.790434701759821e+48,INR/quintal
2023-05-21,Onion,Pune,6.053585577488196e+48,INR/quintal
2023-05-22,Onion,Pune,7.647345434156725e+48,INR/quintal
2023-05-23,Onion,Pune,9.65795801834027e+48,INR/quintal
2023-05-24,Onion,Pune,1.2207967522852047e+49,INR/quintal
2023-05-25,Onion,Pune,1.5445593457861223e+49,INR/quintal
2023-05-26,Onion,Pune,1.9580919868934722e+49,INR/quintal
2023-05-27,Onion,Pune,2.4775648201049976e+49,INR/quintal
2023-05-28,Onion,Pune,3.1378835151088076e+49,INR/quintal
2023-05-29,Onion,Pune,3.974331148343602e+49,INR/quintal
2023-05-30,Onion,Pune,5.040812966045393e+49,INR/quintal
2023-05-31,Onion,Pune,6.403245141588646e+49,INR/quintal
2023-06-01,Onion,Pune,8.110936403694986e+49,INR/quintal
